Date,Open,High,Low,Close,Volume,Adj Close
13-03-2006,135.2,137.8,135.2,137.27,7374300,127.73
10-03-2006,132.75,136.05,131.15,134.36,11175200,125
09-03-2006,135.3,136.04,132.5,133.41,12779900,124.11
08-03-2006,132.78,135.29,130.53,134.08,15129800,124.74
07-03-2006,135.72,136.55,132.5,133.86,11156300,124.53
06-03-2006,142,142.16,136.9,137.01,8989600,127.46
03-03-2006,142.2,144.36,142.07,143.04,6748700,133.07
02-03-2006,140.35,143.71,139.83,143,12891300,133.04
01-03-2006,137.26,139.34,137.26,139,6140300,129.31
28-02-2006,135.74,136.42,133.56,136.26,9356900,126.76
27-02-2006,138.6,139.18,136.2,136.29,7254300,126.76
24-02-2006,141.03,141.75,139.74,139.99,7605600,130.18
23-02-2006,138.89,141.1,136.2,138.66,14628500,128.94
22-02-2006,140.8,141.28,137.75,138.55,9559200,128.84
21-02-2006,139.69,142.83,139.42,142.34,12958200,132.36
17-02-2006,139.15,139.72,136.06,136.51,10227500,126.94
16-02-2006,135.3,137.32,134.65,136.86,14737100,127.27
15-02-2006,138,138.28,132,133.55,16424300,124.19
14-02-2006,137.37,139,136,137.14,15312800,127.53
13-02-2006,142.31,144.27,139.92,141.45,12139800,131.53
10-02-2006,142.3,143.54,138.4,142.72,13888900,132.72
09-02-2006,147.1,147.69,140.75,141.45,14772100,131.53
08-02-2006,145.2,146.81,141.55,145.48,15049100,135.28
07-02-2006,151.01,153.5,144.05,144.9,15093000,134.74
06-02-2006,151.75,154.24,151.15,153.69,9147200,142.92
03-02-2006,149,151.76,146.6,149.59,10534200,139.09
02-02-2006,149.45,151.79,145.8,148.25,15772100,137.84
01-02-2006,156.56,156.9,149.4,149.4,14096100,138.88
31-01-2006,156.75,156.86,153.63,155.7,6633800,144.57
30-01-2006,154.2,157.86,154.2,157.15,9267800,145.92
27-01-2006,152.4,155,149.63,152.89,12058600,141.96
26-01-2006,147.98,150.29,144.9,150.19,13295200,139.46
25-01-2006,154.3,154.3,147.5,149,17099900,138.35
24-01-2006,153.96,155.1,152.85,153.67,9259600,142.69
23-01-2006,151.62,155.7,150.17,155.33,12335500,144.23
20-01-2006,150.77,153.93,149.45,151.75,14553600,140.91
19-01-2006,144,149.35,143.66,148.78,11273500,138.15
18-01-2006,144.55,144.71,141.41,143.3,9966600,133.05
17-01-2006,144.9,145.65,144.15,144.87,5425400,134.51
13-01-2006,140.28,143.29,140.24,142.42,7786600,132.24
12-01-2006,144.68,145.77,140.72,140.97,10259500,130.89
11-01-2006,142.01,144.72,139.5,144,9061700,133.7
10-01-2006,139.5,142.75,139.43,142.48,6061300,132.29
09-01-2006,139.99,140.29,137.54,139.72,7363300,129.73
06-01-2006,137.58,140.24,137.04,140,7558600,129.99
05-01-2006,137.75,137.84,133.85,135.5,11640900,125.81
04-01-2006,135.04,138.4,134,138.3,9834700,128.41
03-01-2006,130.23,136,130.23,135.86,9219500,126.14
30-12-2005,127.03,130.55,126.55,128.8,4908600,119.59
29-12-2005,129.7,130.73,128.07,128.15,5834700,118.99
28-12-2005,128.45,130.86,127.9,130.23,7813900,120.92
27-12-2005,130.86,131,126.59,128.17,7846300,118.96
23-12-2005,131.21,132.14,129,132.14,5383000,122.65
22-12-2005,132.79,133.33,131.35,132.2,4304000,122.7
21-12-2005,131.88,133.23,130.93,132.19,8525300,122.69
20-12-2005,128.64,131.99,128.64,131.32,5702000,121.89
19-12-2005,130.99,131.67,128,128.7,10534600,119.45
16-12-2005,133.57,133.9,130.21,130.37,6123200,121
15-12-2005,134.04,134.76,131.79,133.46,7887700,123.86
14-12-2005,132.5,134.8,131.69,134.75,10147100,125.06
13-12-2005,135.52,136.16,132.5,132.5,7420700,122.97
12-12-2005,134.58,134.95,132.59,134.84,5765500,125.13
09-12-2005,133.41,133.77,132,133.4,6379800,123.79
08-12-2005,130.4,134.42,130.25,134.25,9181300,124.58
07-12-2005,130.6,131.67,128.77,130.17,11069600,120.79
06-12-2005,128.65,131,128.37,129.47,5100500,120.15
05-12-2005,130.8,130.8,128.3,129.1,6445900,119.8
02-12-2005,129.61,130.43,127.45,129.19,7627100,119.86
01-12-2005,126.1,129.26,125.5,128.99,8052400,119.68
30-11-2005,122.69,126.1,122.49,124.95,6939300,115.93
29-11-2005,123,124.35,121.47,122.7,7766500,113.84
28-11-2005,126.25,126.25,122.25,122.33,8964200,113.47
25-11-2005,127.62,127.95,126.5,127.21,2205500,118
23-11-2005,126.07,128.9,124.62,127.57,8755400,118.33
22-11-2005,125.3,127.4,124.55,126.7,7115500,117.52
21-11-2005,121,124.01,120.7,123.95,7108800,114.97
18-11-2005,120.75,121.19,118.75,120.04,7627100,111.34
17-11-2005,120.55,121.1,118.7,120.22,9521900,111.51
16-11-2005,116.07,119.37,115.45,119.37,7586600,110.72
15-11-2005,115.63,118.67,115.08,115.6,7783000,107.22
14-11-2005,115.89,117.09,114.89,116.1,5975400,107.69
11-11-2005,113.65,115.07,112.6,114.42,7001200,106.13
10-11-2005,118.07,118.34,113.9,114,11541200,105.74
09-11-2005,119.3,122.33,117.1,119.01,12058500,110.39
08-11-2005,117.98,120.88,117.11,119.35,6968500,110.7
07-11-2005,119.65,120,117.29,118.75,7902400,110.15
04-11-2005,123.22,123.7,119.75,120,8444200,111.3
03-11-2005,122.91,125.63,122.66,124.09,9601700,115.09
02-11-2005,118.65,122.6,118.65,122.1,9464300,113.22
01-11-2005,116.21,119.05,116.06,119,6312900,110.35
31-10-2005,116.1,118.56,115.26,117.15,7871500,108.63
28-10-2005,113.46,116.41,111.18,116.29,10059300,107.84
27-10-2005,117.06,117.9,113,113,11638000,104.77
26-10-2005,116.3,120.57,115.35,116.61,13707600,108.12
25-10-2005,113.3,116.58,113.3,116.42,10555300,107.94
24-10-2005,108.7,113.04,108.2,112.94,10316800,104.72
21-10-2005,106.61,110.76,106.2,109.21,9537900,101.26
20-10-2005,110.49,111.56,105.75,107.8,14022600,99.95
19-10-2005,108.18,111.15,105.45,111.01,13943800,102.93
18-10-2005,111.91,113.24,107.83,108.08,9891200,100.21
17-10-2005,113.6,114.5,112.68,113.16,7579100,104.92
14-10-2005,108.7,112.64,107.5,112.02,10534000,103.86
13-10-2005,111.48,111.77,107.03,109.36,13739600,101.4
12-10-2005,114.11,115,111.37,112.4,7581100,104.22
11-10-2005,113.98,115.3,113.76,114.13,6123600,105.82
10-10-2005,114.01,114.33,111.4,112.56,6808500,104.36
07-10-2005,113.39,114.27,112.05,114.12,7218500,105.81
06-10-2005,112.3,114.5,110.26,111.6,16684300,103.47
05-10-2005,119.46,119.91,114.25,114.6,14408700,106.26
04-10-2005,123.25,123.52,119.25,119.6,5766600,110.89
03-10-2005,124.11,125.06,122.68,123.5,3169800,114.51
30-09-2005,125.5,125.87,123.73,124,4158100,114.97
29-09-2005,124.79,125.9,124,125.8,6983300,116.64
28-09-2005,123.54,124.09,122.2,124.04,5237000,115.01
27-09-2005,122.52,123.55,121.85,123.41,3349200,114.4
26-09-2005,119.3,123.47,119.3,123.33,7132700,114.32
23-09-2005,121.8,121.9,119.2,120,5991400,111.24
22-09-2005,124.75,124.88,120.27,122.29,8468900,113.36
21-09-2005,125,125.4,122.31,123.4,5875300,114.39
20-09-2005,123.6,124.09,121.96,123.15,4723700,114.16
19-09-2005,121.17,124.28,119.47,123.7,5378300,114.67
16-09-2005,119.97,120.36,118.9,119.5,6709400,110.77
15-09-2005,118.97,120.25,117.24,119.09,6904900,110.39
14-09-2005,117.55,119.2,117.09,118.53,4788300,109.87
13-09-2005,118.1,119,116.65,116.8,4000500,108.27
12-09-2005,120.67,120.89,117.87,118.05,5073400,109.41
09-09-2005,119.5,121.29,119.09,121.27,4334800,112.39
08-09-2005,119.4,120.03,118.45,118.45,3900300,109.78
07-09-2005,119.11,120.19,118.47,119.15,5195600,110.43
06-09-2005,118.58,119.44,116.57,119.3,5249600,110.57
02-09-2005,120.03,120.54,117.92,118.12,4980200,109.47
01-09-2005,120.7,121.87,118.62,120.98,8697500,112.1
31-08-2005,115.59,120,115.44,119.42,9451300,110.66
30-08-2005,113.99,116.4,113.77,115.51,6210300,107.01
29-08-2005,114.8,115.75,112.65,113.38,7615400,105.03
26-08-2005,114.22,114.86,112.6,112.86,3472200,104.55
25-08-2005,114.4,114.53,113.4,114.3,3907900,105.89
24-08-2005,113.34,115.5,112.43,114.85,8851600,106.4
23-08-2005,112.67,113.44,111.1,112.85,7173500,104.54
22-08-2005,113.42,114.13,111.29,112.3,5995500,104.03
19-08-2005,112.43,113.78,112.33,113,4493400,104.68
18-08-2005,110.65,112.4,110.46,111.3,5256400,103.11
17-08-2005,113.7,114.85,111.16,111.33,8463000,103.14
16-08-2005,115.5,116.75,113.59,113.7,6699900,105.33
15-08-2005,116.55,117.38,115.34,115.83,4210100,107.3
12-08-2005,119,119.2,117.05,117.1,4415800,108.46
11-08-2005,118.08,119.3,117.58,118.71,5955400,109.95
10-08-2005,116.25,118.45,115.73,118.08,5925800,109.37
09-08-2005,117.4,117.4,115.55,116,3493800,107.44
08-08-2005,116.26,118.23,116.26,117.12,3660400,108.48
05-08-2005,117.35,117.5,114.67,115.75,5862000,107.21
04-08-2005,116.25,118.31,116.25,117.04,4158200,108.41
03-08-2005,117.7,118,115.83,116.34,6711200,107.74
02-08-2005,115.48,117.08,115.3,117.08,5835100,108.42
01-08-2005,113.99,115.2,113.5,114.46,3119900,105.99
29-07-2005,114.31,114.75,113.06,113.11,3069800,104.74
28-07-2005,113.93,114.44,112.28,113.88,5665000,105.46
27-07-2005,112.63,113.5,111.03,113.5,5403300,105.08
26-07-2005,112.75,113.1,111,112.57,4960600,104.22
25-07-2005,111.09,113.37,110.27,112.68,5597300,104.32
22-07-2005,107.6,111.5,107.43,111.39,7126300,103.13
21-07-2005,105.53,107.05,104.41,105.53,6140700,97.7
20-07-2005,106.28,106.83,104.71,105.85,5662100,98
19-07-2005,102.8,106.44,102.65,106.35,5537300,98.46
18-07-2005,101.94,103.25,100.83,102.25,4504700,94.67
15-07-2005,103.7,104.2,102.22,102.35,4247800,94.76
14-07-2005,106.18,106.66,102.54,103.2,7750700,95.55
13-07-2005,107.1,107.82,105.68,105.75,4545700,97.91
12-07-2005,106.15,108,105.17,107.25,4640500,99.3
11-07-2005,103.2,105.58,102.7,105.46,4474100,97.64
08-07-2005,105.45,106.17,103.7,104.1,5075700,96.38
07-07-2005,103.91,105.5,103.26,105.2,7532100,97.4
06-07-2005,107.05,107.53,104.84,105.38,4531900,97.57
05-07-2005,103.68,106.64,103.65,106.58,4432000,98.68
01-07-2005,102.22,103.25,101.64,102.89,3278500,95.26
30-06-2005,101.9,103.8,101.65,101.91,5260300,94.35
29-06-2005,101.54,102.75,100.9,102.1,4479500,94.53
28-06-2005,103.65,103.86,101.7,101.9,5288900,94.34
27-06-2005,103.75,105.05,103.5,104.2,4525300,96.45
24-06-2005,104,104.6,102.55,102.9,4285900,95.24
23-06-2005,102.58,105.45,101.97,103.35,7088300,95.66
22-06-2005,101.26,102.52,100.6,102.5,6121300,94.87
21-06-2005,102.66,103,101.1,101.19,6398500,93.66
20-06-2005,104.26,104.57,102.83,103.4,5008200,95.71
17-06-2005,104,104,101.66,103.91,6785300,96.18
16-06-2005,101.68,103.07,101.4,102.88,4887900,95.22
15-06-2005,101.06,101.84,99.75,101.76,5879000,94.19
14-06-2005,99.88,100.72,99.39,100.32,3779200,92.85
13-06-2005,98.99,99.85,98.29,99.7,4673900,92.28
10-06-2005,98.95,99.95,98.09,99.24,5803500,91.83
09-06-2005,95.51,98.87,95.45,98.68,6806600,91.31
08-06-2005,94.32,96.8,94.24,95.35,7973000,88.23
07-06-2005,95.55,96.7,94.55,94.55,5144800,87.49
06-06-2005,95.47,96.42,95.06,95.88,3277000,88.72
03-06-2005,94.75,96.15,94.75,95.36,3295100,88.21
02-06-2005,94,95.04,93.1,94.61,4749600,87.52
01-06-2005,93.28,95.02,93.28,94.31,4545300,87.24
31-05-2005,92.52,93.5,91.43,93.2,4601800,86.22
27-05-2005,92.77,93.58,92.17,93.34,2921200,86.32
26-05-2005,91.72,92.25,91.35,92.23,2980200,85.29
25-05-2005,89.74,92.1,89.26,91.6,6003800,84.71
24-05-2005,89.71,90.3,89.25,89.84,3654800,83.08
23-05-2005,87.47,89.5,87.45,89.38,3889600,82.66
20-05-2005,88.5,89.41,87.88,88,3390000,81.38
19-05-2005,86.5,88.43,86.5,88.37,5619900,81.72
18-05-2005,87.93,88.41,85.9,86.55,7392300,80.04
17-05-2005,86.01,87.5,85.8,87.35,5391400,80.78
16-05-2005,85.11,86.28,84.16,86.26,9065400,79.77
13-05-2005,87.15,87.7,85.42,85.91,6830400,79.45
12-05-2005,90.39,90.56,86.65,86.8,9219500,80.27
11-05-2005,90.27,91.45,89.8,90.92,4749800,84.08
10-05-2005,92.85,93.12,90.81,90.91,4251600,84.07
09-05-2005,91.76,93.22,91.4,93.12,3050600,86.12
06-05-2005,91.86,92.84,91.4,91.6,3651200,84.71
05-05-2005,91.02,92.25,90.33,91.37,6202800,84.5
04-05-2005,89.54,91.23,88.26,90.65,6960600,83.81
03-05-2005,90.9,91.14,88.79,89.05,6082400,82.33
02-05-2005,88.5,91.64,88.42,91.5,4375800,84.59
29-04-2005,90,90.92,88.07,89.03,6628900,82.31
28-04-2005,89.9,90.88,88.89,89.32,8402600,82.58
27-04-2005,93.98,93.99,90.48,90.85,7481000,83.99
26-04-2005,95.62,96.28,93.83,93.87,6677600,86.78
25-04-2005,96.25,96.49,95.42,96.02,3413200,88.76
22-04-2005,95.1,96.2,93.58,95,5447900,87.82
21-04-2005,92,94.5,91.56,94.35,3771000,87.22
20-04-2005,93.05,94.48,91.58,91.64,8086800,84.72
19-04-2005,91.21,93.62,91.21,93.03,4262100,86
18-04-2005,89.4,91.5,89.09,90.68,4855100,83.83
15-04-2005,92.3,92.59,89.32,89.46,8615600,82.7
14-04-2005,92.81,93.97,91.55,91.65,6964400,84.73
13-04-2005,94.2,95.7,92.35,92.56,7305700,85.57
12-04-2005,96.98,96.98,93.95,94.9,6725400,87.73
11-04-2005,95.75,97.95,94.72,96.85,5434600,89.53
08-04-2005,97.44,98.55,95.92,96,6500900,88.75
07-04-2005,100.2,100.28,96.99,97.97,7128900,90.57
06-04-2005,96.95,99.5,96.85,99.2,6977900,91.7
05-04-2005,97.35,98.53,96.2,97.1,6668700,89.76
04-04-2005,99.43,100.3,96.78,97.85,6744600,90.46
01-04-2005,96.9,98.73,96.61,98.7,5437300,91.24
31-03-2005,94.75,96.85,94.75,96.15,5737400,88.89
30-03-2005,92.15,93.38,90.2,93.21,9067400,86.17
29-03-2005,95.65,95.8,92,92,4581400,85.05
28-03-2005,93.23,95.17,93.05,94.7,3613600,87.53
24-03-2005,93.45,94.4,92.89,93.41,4490000,86.34
23-03-2005,95.6,95.6,92.27,92.8,8245200,85.77
22-03-2005,95.45,98.24,95.29,96.01,7012900,88.74
21-03-2005,95.4,96.4,94.37,95.28,3489700,88.07
18-03-2005,95.03,96.31,94.9,95.4,4352000,88.18
17-03-2005,95.21,95.74,94.36,94.79,5064800,87.61
16-03-2005,94.12,95.73,93.45,94.25,5472400,87.11
15-03-2005,95.81,97.43,94.36,94.45,4726800,87.3
14-03-2005,94.32,96.13,93.13,95.78,4143800,88.53
11-03-2005,93.7,96.09,93.65,94.71,5626700,87.54
10-03-2005,96.04,96.04,93.56,94.25,8511800,87.09
09-03-2005,98.9,99.62,96,96.1,6428400,88.8
08-03-2005,99.2,100.3,98.47,98.54,3786800,91.06
07-03-2005,99.42,99.71,98.09,99.29,3655400,91.75
04-03-2005,98.34,100.24,97.75,99.91,3782500,92.32
03-03-2005,97,98.4,96.9,98.2,4264100,90.74
02-03-2005,94.79,96.85,94.32,96.05,5239500,88.76
01-03-2005,96.77,97.84,94.7,94.9,5452900,87.69
28-02-2005,99,99.88,95.97,97.37,5377400,89.95
25-02-2005,97.3,98.79,96.71,98.43,4684400,90.91
24-02-2005,96.84,97.38,94.73,97.35,3937200,89.91
23-02-2005,94.75,96.26,94.69,96.15,2440200,88.8
22-02-2005,97.49,97.49,94.6,94.75,2811600,87.51
18-02-2005,94.55,96.43,94.55,96.3,2910800,88.94
17-02-2005,95.8,96.72,94.29,94.31,4185600,87.1
16-02-2005,93.35,95.93,93.35,95.74,3794800,88.42
15-02-2005,93,94.15,92.56,93.2,2490800,86.08
14-02-2005,94.25,95.49,92.79,93.2,3007600,86.08
11-02-2005,92.95,94.58,92.9,94.45,2857200,87.23
10-02-2005,90.55,93.15,90.35,92.97,3433400,85.86
09-02-2005,90,91.22,89.15,90.06,3966400,83.18
08-02-2005,89.61,90.72,88.79,90.12,2716400,83.23
07-02-2005,91.05,91.39,88.58,89.6,2956400,82.75
04-02-2005,90.9,92.16,90.56,91.26,3355600,84.27
03-02-2005,90.1,90.99,89.05,90.86,3179900,83.9
02-02-2005,89,90.67,88.94,90.45,2959200,83.49
01-02-2005,89,89.39,88.42,88.93,1566100,82.09
31-01-2005,86.5,89.08,86.06,88.98,3880900,82.13
28-01-2005,89.3,89.3,87.36,87.69,4801900,80.94
27-01-2005,88.4,90.08,88.3,89.54,4241800,82.64
26-01-2005,87.85,88.55,87.04,88.55,5539200,81.73
25-01-2005,88.05,89.2,87,87.52,4467600,80.78
24-01-2005,87.31,89.18,87.31,87.53,3411500,80.79
21-01-2005,87.36,88.5,86.85,86.85,3324500,80.16
20-01-2005,86.11,87.65,85.52,86.72,4187000,80.04
19-01-2005,86.8,87.94,86.55,87.17,2617200,80.45
18-01-2005,87.3,88.5,86.27,86.95,3626900,80.25
14-01-2005,85.7,86.75,85.03,86.52,2593300,79.85
13-01-2005,85.15,86.45,84.83,85.85,3789100,79.24
12-01-2005,82.45,84.41,82,84.41,4103300,77.91
11-01-2005,82.3,82.69,81.51,82.25,1995200,75.91
10-01-2005,82.65,83.12,82.03,82.19,1996000,75.86
07-01-2005,83,83,80.43,81.67,4662500,75.38
06-01-2005,81.23,83.49,80.98,83.03,3016200,76.63
05-01-2005,81.7,82.25,81.21,81.23,2039200,74.97
04-01-2005,82.05,83.04,81.68,81.68,2990300,75.39
03-01-2005,84.07,84.09,81.9,82.17,2675000,75.84
31-12-2004,84.87,85.66,84.76,85.07,1297200,78.52
30-12-2004,85.15,85.23,84.65,85.1,1551800,78.54
29-12-2004,85.27,85.84,84.25,85.7,1801900,79.1
28-12-2004,83.99,84.73,83.95,84.41,1058100,77.89
27-12-2004,84.51,85.48,83.73,83.75,2334900,77.28
23-12-2004,84.77,86.04,84.77,85.87,1511600,79.24
22-12-2004,86.6,87.37,83.95,85.3,3939200,78.71
21-12-2004,85.25,86.77,85.05,86.67,1023600,79.98
20-12-2004,84.3,85.55,84.3,85.16,1080400,78.59
17-12-2004,84.88,85.2,84.29,84.8,2204600,78.23
16-12-2004,85.35,85.35,84.13,84.4,2262500,77.86
15-12-2004,84.15,85.02,83.16,84.95,2471200,78.36
14-12-2004,82.79,83.8,82.56,83.73,1673900,77.24
13-12-2004,81.64,82.48,81.42,82.2,2690700,75.83
10-12-2004,81.65,82.7,80.66,81.08,2636400,74.79
09-12-2004,80.7,81.93,80.41,81.69,2736400,75.35
08-12-2004,79.6,81.29,78.9,80.06,4594200,73.85
07-12-2004,81.95,82.03,79.75,79.75,3170800,73.57
06-12-2004,82.6,82.88,81.1,81.87,2372000,75.52
03-12-2004,80.6,82.59,80.16,82.05,4589600,75.69
02-12-2004,82.23,82.23,79.43,80.72,6571500,74.46
01-12-2004,86,86,82.25,82.7,4423200,76.29
30-11-2004,86,86.89,85.93,86.12,1685000,79.44
29-11-2004,87,87.33,85.29,86.24,2190200,79.55
26-11-2004,86.95,87.93,86.95,87,960500,80.23
24-11-2004,85.55,87.1,84.51,87,3985300,80.22
23-11-2004,84.9,86.87,84.62,85.75,3980600,79.06
22-11-2004,84.65,84.88,83.66,84.84,2337600,78.23
19-11-2004,82.8,84.65,82.8,84.45,4016200,77.87
18-11-2004,80.8,82.85,80.44,82.8,3968900,76.34
17-11-2004,79.2,80.72,78.65,80.53,3905600,74.25
16-11-2004,79.2,80,79,79.21,1800200,73.03
15-11-2004,80.7,81.27,77.93,78.7,3642900,72.56
12-11-2004,79.43,81.65,79.4,81.43,3751000,75.08
11-11-2004,79.94,80.15,79.1,79.52,2776900,73.32
10-11-2004,77.94,80.36,77.38,79.94,4338700,73.71
09-11-2004,77.2,78.42,76.67,77.77,3710400,71.71
08-11-2004,79.35,79.45,77.25,77.47,3499100,71.43
05-11-2004,80,80.75,79.4,79.72,3086900,73.5
04-11-2004,80,80.87,79.5,79.72,3166500,73.5
03-11-2004,79.75,81.22,78.85,80.2,6672700,73.92
02-11-2004,79.75,79.98,76.75,77.89,4654300,71.8
01-11-2004,81.26,82.53,79.74,80,4769100,73.74
29-10-2004,79.25,81.24,79.05,81.06,3668500,74.72
28-10-2004,80.65,81.87,79.29,79.5,8840600,73.28
27-10-2004,84.19,85.12,80.49,81.5,5871400,75.12
26-10-2004,83.09,84,82.8,83.95,2537200,77.37
25-10-2004,82.89,83.15,81.33,82.61,2546100,76.14
22-10-2004,82.99,84.58,82.81,82.95,2612200,76.45
21-10-2004,83.4,84.4,82.93,83.72,2380400,77.16
20-10-2004,80.05,82.8,80.05,82.64,2780700,76.17
19-10-2004,79.68,80.6,79,79.71,2273200,73.47
18-10-2004,81.32,81.86,79.48,79.69,3398000,73.45
15-10-2004,82,82.06,80.61,81.13,1386700,74.78
14-10-2004,80.11,81.8,80.11,81.04,3777800,74.69
13-10-2004,80.1,80.2,78.5,79.77,5917800,73.52
12-10-2004,81.7,82.64,80.66,80.73,2206900,74.41
11-10-2004,84.15,84.15,81.9,81.98,4984100,75.56
08-10-2004,83.85,85.03,83.45,84.28,2330800,77.68
07-10-2004,84.8,85.44,83.32,83.92,2923400,77.35
06-10-2004,82.9,84.75,82.9,84.55,1622900,77.93
05-10-2004,83.73,83.99,82.62,82.8,1583900,76.31
04-10-2004,83.54,84.17,82.52,82.94,1568500,76.44
01-10-2004,81.65,84.01,81.51,83.5,2102400,76.96
30-09-2004,81.32,82.35,81.1,81.7,1568600,75.3
29-09-2004,82.69,82.69,80.55,81.3,3355600,74.93
28-09-2004,81.65,82.88,81.12,82.65,2843100,76.18
27-09-2004,81.64,82.53,80.87,81.08,1853800,74.72
24-09-2004,79.98,81.79,79.98,81.44,2017200,75.05
23-09-2004,79.65,80.2,78.7,79.72,2859200,73.47
22-09-2004,79.6,80.55,79.24,79.96,2820200,73.69
21-09-2004,78.93,80.18,78.25,80,2397200,73.73
20-09-2004,79,80.11,78.68,78.68,2887000,72.51
17-09-2004,79.27,79.29,78.07,79.02,2679000,72.82
16-09-2004,77.3,78.15,77.1,77.7,2074600,71.61
15-09-2004,76.9,78.56,76.4,77.55,2396900,71.47
14-09-2004,77.2,77.75,76.48,77.19,1349600,71.14
13-09-2004,77.15,77.53,76.8,77.13,932700,71.08
10-09-2004,77.1,77.43,75.92,76.52,1568100,70.51
09-09-2004,76.05,77.67,75.65,77.15,1858900,71.09
08-09-2004,75.35,76.53,74.88,75.95,1584500,69.98
07-09-2004,76,76,75.11,75.62,1452000,69.68
03-09-2004,75.13,76.73,74.9,76.5,1709300,70.49
02-09-2004,75.6,75.84,74.8,75.2,2280500,69.29
01-09-2004,73.4,75.56,73.23,75.15,2566700,69.25
31-08-2004,72.4,73.45,72.35,73.38,1008200,67.61
30-08-2004,73,73.37,71.5,72.01,1020300,66.33
27-08-2004,72.5,73.26,72.33,72.85,1945800,67.08
26-08-2004,71.06,75.12,70.52,72.46,1413600,66.72
25-08-2004,70.65,71.27,70.4,71.22,1232900,65.58
24-08-2004,70.55,70.55,69.25,70.39,1920900,64.82
23-08-2004,71.65,71.95,70.5,70.62,1042000,65.03
20-08-2004,70.65,72.65,70.5,71.75,2303300,66.07
19-08-2004,69.75,71.04,69.67,70.03,2330200,64.48
18-08-2004,68.8,69.38,68.23,69.3,1755300,63.81
17-08-2004,69.75,69.75,68,68.12,3180100,62.73
16-08-2004,69.67,70.03,69.15,69.84,1416700,64.31
13-08-2004,69.05,70,68.95,69.5,1445000,64
12-08-2004,70.65,70.7,68.95,68.97,1967100,63.51
11-08-2004,70.82,71.29,70.16,70.46,2207100,64.88
10-08-2004,71.3,72.1,70.99,71,2050500,65.38
09-08-2004,70.45,71.76,70.3,71.36,1269900,65.71
06-08-2004,71.85,71.85,69.48,70.24,2299600,64.68
05-08-2004,73.01,73.25,71.48,71.82,4692800,66.13
04-08-2004,75,75,72.75,72.87,3041600,67.08
03-08-2004,74.5,75.26,74.5,74.9,1648000,68.95
02-08-2004,74.35,75.14,73.68,74.35,1160900,68.44
30-07-2004,73.56,75.36,73.56,74.78,1919000,68.84
29-07-2004,73.85,75.15,72.92,74.48,3249300,68.56
28-07-2004,73.5,74.65,73.5,73.95,2575200,68.06
27-07-2004,71.85,73.96,71.57,73.3,2087900,67.47
26-07-2004,73.25,74.1,71.25,72.09,2117000,66.35
23-07-2004,73.65,74.04,72.93,73.27,1497100,67.44
22-07-2004,73.85,74.36,72.96,73.92,2823100,68.04
21-07-2004,74.95,76.39,73.71,73.75,2019300,67.87
20-07-2004,74.95,75.36,74.01,74.93,1918100,68.96
19-07-2004,75.6,75.75,74.78,75.29,1582900,69.29
16-07-2004,75.15,75.86,74.71,75.59,2425400,69.57
15-07-2004,72.8,75.1,72.54,74.92,3504100,68.95
14-07-2004,71.4,73.25,71.4,72.98,2499600,67.16
13-07-2004,71.5,71.84,70.82,71.4,1505600,65.71
12-07-2004,72.4,72.45,71.29,71.86,1048000,66.13
09-07-2004,71.9,72.69,71.12,72.54,920400,66.76
08-07-2004,72.56,72.67,70.96,71.69,1326900,65.98
07-07-2004,71.9,72.47,71.36,72.31,1122900,66.55
06-07-2004,72.63,72.95,71.83,72.15,1171200,66.4
02-07-2004,71.99,73.1,71.5,72.38,2108300,66.61
01-07-2004,72.2,72.6,69.8,72.39,1047600,66.62
30-06-2004,70.9,72.42,70.9,72.23,1286100,66.47
29-06-2004,70.35,71.2,69.81,71.03,1763500,65.37
28-06-2004,71.8,71.8,70.15,70.4,1519700,64.79
25-06-2004,71.05,72.09,71,71.76,920400,66.03
24-06-2004,72,72.25,71,71.14,1319500,65.46
23-06-2004,70.9,72.2,70.61,72.03,2363800,66.28
22-06-2004,69.95,70.85,69.63,70.72,976800,65.08
21-06-2004,70.95,70.95,69.95,70.05,1071500,64.46
18-06-2004,71.15,71.32,69.9,70.79,1986600,65.14
17-06-2004,70.43,71.31,69.98,70.85,1430500,65.2
16-06-2004,69.49,70.4,69.28,70.27,2249700,64.66
15-06-2004,67.3,68.44,67,68.4,1813800,62.94
14-06-2004,66.3,67.35,66.21,66.55,1121100,61.24
10-06-2004,66.4,67.17,66.4,66.82,1674200,61.49
09-06-2004,65.75,66.34,65.02,66.09,2575500,60.82
08-06-2004,67,67.5,65.89,66.24,2485700,60.95
07-06-2004,65.45,66.49,64.94,66.39,2454900,61.09
04-06-2004,65.15,65.87,64.7,65.4,1291300,60.18
03-06-2004,66.4,67.24,65.24,65.25,2109300,60.04
02-06-2004,66.9,67,65.48,66.26,1561300,60.97
01-06-2004,67.45,67.55,66.17,66.74,2144000,61.41
28-05-2004,65.1,66.56,65.1,66.2,606800,60.89
27-05-2004,66.45,66.5,65,65.35,1828300,60.09
26-05-2004,67.97,68.5,66.57,66.85,2100300,61.47
25-05-2004,67.25,68.37,66.97,68.04,1953400,62.56
24-05-2004,64.39,67.67,64.32,67.12,4617900,61.71
21-05-2004,65,65.22,64.1,64.39,1651700,59.2
20-05-2004,65.2,65.84,64.59,64.83,1298500,59.61
19-05-2004,65.3,66.4,64.68,65.15,2742600,59.9
